"brand","model","screenSize","screenTech","star","energyConsumption"
"samsung","QA55QN90CA*",55,"LED",4,416
"sony","KD-55X85L",55,"LED",4,396
"sony","KD-65X85L",65,"LED",4,533
"prism+","Q55U",55,"LED",5.5,304
"samsung","QA85Q60CAW",85,"LED",5.5,635
"samsung","QA85Q60CAS",85,"LED",5.5,635
"samsung","QA85Q6*CA*",85,"LED",5.5,635
"samsung","QA65QN90CAW",65,"LED",4,569
"samsung","QA65QN90CAS",65,"LED",4,569
"samsung","QA65QN90CA*",65,"LED",4,569
"samsung","QA75QN90CAW",75,"LED",4.5,682
"samsung","QA75QN90CAS",75,"LED",4.5,682
"samsung","QA75QN90CA*",75,"LED",4.5,682
"ffalcon","FF65RU62",64,"LED",8,220
"lg","43UR8050PSB",43,"LED",4,269
"lg","43UR80006LJ",43,"LED",4,269
"lg","50UR8050PSB",49,"LED",4.5,287
"lg","50UR80006LJ",49,"LED",4.5,287
"lg","55UR8050PSB",55,"LED",4.5,357
"lg","55UR80006LJ",55,"LED",4.5,357
"lg","65UR8050PSB",65,"LED",4.5,466
"lg","65UR80006LJ",65,"LED",4.5,466
"lg","75UR8050PSB",75,"LED",5,605
"lg","86UR8050PSB",86,"LED",4,915
"ffalcon","FF43RU62",42,"LED",6,160
"ffalcon","FF50RU62",49,"LED",6,190
"bauhn","ATV24HDG-0223",24,"LED",6,61
"samsung","QA43QN90CAW",43,"LED",4,259
"samsung","QA43QN90CAS",43,"LED",4,259
"samsung","QA43QN90CA*",43,"LED",4,259
"sony","XR-75X90L",75,"LED",5,589
"prism+","Q65U",65,"LED",5,465
"samsung","QA65QN85CAW",65,"LED",4.5,503
"samsung","QA65QN85CAS",65,"LED",4.5,503
"samsung","QA65QN85CA*",65,"LED",4.5,503
"samsung","QA75QN85CAW",75,"LED",5,562
"samsung","QA75QN85CAS",75,"LED",5,562
"samsung","QA75QN85CA*",75,"LED",5,562
"samsung","UA43CU8000W",43,"LED",4,259
"samsung","UA43CU8000S",43,"LED",4,259
"samsung","UA43CU8500S",43,"LED",4,259
"samsung","UA43CU8*00*",43,"LED",4,259
"samsung","UA50CU8000W",50,"LED",4,328
"samsung","UA50CU8000S",50,"LED",4,328
"samsung","UA50CU8500S",50,"LED",4,328
"samsung","UA50CU8*00*",50,"LED",4,328
"samsung","UA55CU8000W",55,"LED",4.5,361
"samsung","UA55CU8000S",55,"LED",4.5,361
"samsung","UA55CU8500S",55,"LED",4.5,361
"samsung","UA55CU8*00*",55,"LED",4.5,361
"samsung","UA65CU8000W",65,"LED",5,452
"samsung","UA65CU8000S",65,"LED",5,452
"samsung","UA65CU8500S",65,"LED",5,452
"samsung","UA65CU8*00*",65,"LED",5,452
"eko","K42FSW2",42,"LCD",3.5,260
"samsung","QA75Q70CAW",75,"LED",5,580
"samsung","QA75Q70CAS",75,"LED",5,580
"samsung","QA75Q70CA*",75,"LED",5,580
"samsung","QA85QN90CAW",85,"LED",4,897
"samsung","QA85QN90CAS",85,"LED",4,897
"samsung","QA85QN90CA*",85,"LED",4,897
"samsung","QA55Q80CAW",55,"LED",4,412
"samsung","QA55Q80CAS",55,"LED",4,412
"samsung","QA55Q80CA*",55,"LED",4,412
"samsung","QA32LS03CBW",31,"LED",4,160
"samsung","QA85QN85CAW",85,"LED",5,755
"samsung","QA85QN85CAS",85,"LED",5,755
"samsung","QA85QN85CA*",85,"LED",5,755
"samsung","QA65QN800CW",65,"LED",1.5,963
"samsung","QA65QN800CS",65,"LED",1.5,963
"samsung","QA65QN800C*",65,"LED",1.5,963
"samsung","QA75QN800CW",75,"LED",2.5,1069
"samsung","QA75QN800CS",75,"LED",2.5,1069
"samsung","QA75QN800C*",75,"LED",2.5,1069
"samsung","UA75CU8000W",75,"LED",5,605
"samsung","UA75CU8000S",75,"LED",5,605
"samsung","UA75CU8000*",75,"LED",5,605
"samsung","QA85Q70CAW",85,"LED",4.5,791
"samsung","QA85Q70CAS",85,"LED",4.5,791
"samsung","QA85Q70CA*",85,"LED",4.5,791
"samsung","QA65Q80CAW",65,"LED",4,562
"samsung","QA65Q80CAS",65,"LED",4,562
"samsung","QA65Q80CA*",65,"LED",4,562
"samsung","QA75Q80CAW",75,"LED",4,744
"samsung","QA75Q80CAS",75,"LED",4,744
"samsung","QA75Q80CA*",75,"LED",4,744
"samsung","QA85Q80CAW",85,"LED",4,948
"samsung","QA85Q80CAS",85,"LED",4,948
"samsung","QA85Q80CA*",85,"LED",4,948
"samsung","QA55Q70CAW",55,"LED",4,419
"samsung","QA55Q70CAS",55,"LED",4,419
"samsung","QA55Q70CA*",55,"LED",4,419
"samsung","QA65Q70CAW",65,"LED",4,532
"samsung","QA65Q70CAS",65,"LED",4,532
"samsung","QA65Q70CA*",65,"LED",4,532
"samsung","QA75QN900CW",75,"LED",1.5,1244
"samsung","QA75QN900CS",75,"LED",1.5,1244
"samsung","QA75QN900C*",75,"LED",1.5,1244
"samsung","QA65QN700CS",65,"LED",3,697
"samsung","QA85QN900CW",85,"LED",2,1365
"samsung","QA85QN900CS",85,"LED",2,1365
"samsung","QA85QN900C*",85,"LED",2,1365
"lg","43UR78006LL",43,"LED",4,269
"lg","50UR78006LL",49,"LED",4.5,287
"lg","55UR78006LL",55,"LED",4.5,357
"lg","65UR78006LL",65,"LED",4.5,466
"samsung","QA65QN95CAW",65,"LED",4,569
"samsung","QA65QN95CAS",65,"LED",4,569
"samsung","QA65QN95CA*",65,"LED",4,569
"samsung","QA50Q80CAS",50,"LED",4,343
"samsung","QA75QN700CS",75,"LED",3.5,784
"samsung","QA85QN800CW",85,"LED",3,1109
"samsung","QA85QN800CS",85,"LED",3,1109
"samsung","QA85QN800C*",85,"LED",3,1109
"samsung","QA65QN900CW",65,"LED",1,1025
"samsung","QA65QN900CS",65,"LED",1,1025
"samsung","QA65QN900C*",65,"LED",1,1025
"polaroid","PL6521UHDG",64,"LCD",6,358
"bauhn","ATV32HDG-0423",31,"LED",6,104
"bauhn","ATV32HDG-1022",31,"LED",6,104
"bauhn","ATV32HDG-0722",31,"LED",6,104
"samsung","QA75QN95CAW",75,"LED",4,711
"samsung","QA75QN95CAS",75,"LED",4,711
"samsung","QA75QN95CA*",75,"LED",4,711
"samsung","QA85QN95CAW",85,"LED",4,905
"samsung","QA85QN95CAS",85,"LED",4,905
"samsung","QA85QN95CA*",85,"LED",4,905
"samsung","QA75Q60CAW",75,"LED",4.5,671
"samsung","QA75Q60CAS",75,"LED",4.5,671
"samsung","QA75Q63CAS",75,"LED",4.5,671
"samsung","QA75Q6*CA*",75,"LED",4.5,671
"samsung","QA55QN700CS",55,"LED",2,616
"samsung","UA75CU8500S",75,"LED",5,605
"akai","AK5522S7TZN",55,"LCD",6,272
"sony","KD-75X77L",75,"LED",3.5,789
"sony","XR-83A80L",83,"OLED",4.5,765
"polaroid","PL40S4G11",39,"LCD",6,149
"linsar","LS32C12V",32,"LCD",6,102
"kogan","KALED98X98JSTA",97,"LED",4,1233
"eko","K650USG",65,"LCD",4,554
"eko","K550USG",55,"LCD",4.5,354
"eko","K500USG",50,"LCD",4,333
"kogan","KALED32RH9320STA",31,"LED",6,104
"lg","65QNED86SRA",65,"LED",5,459
"lg","65QNED866RA",65,"LED",5,459
"lg","75QNED86SRA",75,"LED",5,550
"lg","75QNED866RA",75,"LED",5,550
"lg","86QNED86SRA",86,"LED",5,754
"lg","86QNED866RA",86,"LED",5,754
"sony","KD-55X77L",55,"LED",3.5,477
"sony","KD-65X77L",65,"LED",4,530
"sony","KD-75X85L",75,"LED",4.5,667
"lg","43UR81006LJ",43,"LED",4,269
"lg","50UR81006LJ",49,"LED",4.5,287
"lg","55UR81006LJ",55,"LED",4.5,357
"lg","65UR81006LJ",65,"LED",4.5,466
"lg","75UR80006LJ",75,"LED",5,605
"lg","75UR81006LJ",75,"LED",5,605
"lg","86UR80006LA",86,"LED",4,915
"lg","86UR81006LA",86,"LED",4,915
"sony","XR-85X95L",85,"LED",3.5,1034
"sony","XR-65X95L",65,"LED",2.5,793
"sony","XR-75X95L",75,"LED",3,894
"samsung","QA55S90CAW",55,"LED",4,416
"samsung","QA55S90CAS",55,"LED",4,416
"sony","KD-43X77L",42,"LED",3.5,288
"sony","KD-50X77L",49,"LED",4,348
"samsung","QA55S90CA*",55,"LED",4,416
"samsung","QA65S90CAW",65,"LED",4,565
"samsung","QA65S90CAS",65,"LED",4,565
"samsung","QA65S90CA*",65,"LED",4,565
"eko","K43FSG11",43,"LED",5,212
"ffalcon","FF32RS52",31,"LED",6,99
"sony","XR-85X90L",85,"LED",5,744
"lg","OLED42C34LA",42,"OLED",4.5,232
"kogan","KALED65U92TA",64,"LED",5.5,404
"bauhn","ATV55UHDT-0723",55,"LCD",6,272
"englaon","LED32M80",34,"LED",4.5,175
"englaon","LED32X80",34,"LED",4.5,175
"englaon","32in Smart TV",34,"LED",4.5,175
"samsung","UA85CU8000W",85,"LED",5,726
"samsung","UA85CU8000S",85,"LED",5,726
"samsung","UA85CU8*00*",85,"LED",5,726
"samsung","QA55S95CAW",55,"LED",4,416
"samsung","QA55S95CAS",55,"LED",4,416
"samsung","QA55S95CA*",55,"LED",4,416
"samsung","QA65S95CAW",65,"LED",4,569
"samsung","QA65S95CAS",65,"LED",4,569
"samsung","QA65S95CA*",65,"LED",4,569
"samsung","QA77S95CAW",77,"LED",4,806
"samsung","QA77S95CAS",77,"LED",4,806
"samsung","QA77S95CA*",77,"LED",4,806
"tcl","75C745",75,"LED",4,732
"samsung","LH85BECHLGKXXY",85,"LED",6,532
"akai","AK4021S6WOS",39,"LCD",6,150
"tcl","55C745",55,"LED",3.5,476
"tcl","85C745",85,"LED",3,1170
"tcl","85C645",85,"LED",6,623
"tcl","75C645",75,"LED",2.5,1010
"tcl","50C645",49,"LED",5,277
"tcl","43C645",42,"LED",4.5,220
"tcl","65C745",64,"LED",4.5,520
"tcl","55C845",55,"LED",3,532
"tcl","65C845",64,"LED",2.5,812
"tcl","75C845",75,"LED",3,956
"sony","XR-98X90L",98,"LED",5,944
"eko","K40FSW",40,"LED",5,180
"eko","K55OLED",55,"OLED",5.5,275
"eko","K50USW2",50,"LED",4,330
"jvc","LT-43N5135A",42,"LCD",5,205
"tcl","98C745",97,"LED",2.5,1771
"ffalcon","FF75RU62",75,"LED",6,450
"bauhn","ATV43UHDT-0723",43,"LED",6,170
"bauhn","ATV70UHDT-0623",70,"LCD",6,420
"ffalcon","FF40RS52",39,"LED",6,144
"lg","OLED88Z3PSA",88,"OLED",3,1276
"lg","OLED88Z36LA",88,"OLED",3,1276
"eko","K55USW",55,"LED",4.5,364
"kogan","KALED65U92TB",64,"LED",5.5,404
"kogan","KALED65U92TC",64,"LED",5.5,404
"kogan","KALED65U92TD",64,"LED",5.5,404
"kogan","KALED65U92TE",64,"LED",5.5,404
"englaon","LED22M60",22,"LED",4,102
"englaon","LED32M10",32,"LED",4.5,150
"philips","50PUT8528/79",49,"LED",4,329
"philips","55PUT8528/79",55,"LED",4.5,365
"philips","65PUT8528/79",65,"LED",4.5,481
"jvc","AV-J323135A",32,"LED",5.5,110
"sony","XR-55A95L",55,"OLED",4,385
"sony","XR-65A95L",65,"OLED",5,452
"kogan","KALED19PRIZD",19,"LED",5,62
"samsung","QA77S90CAW",77,"LED",4.5,653
"samsung","QA77S90CAS",77,"LED",4.5,653
"samsung","QA77S90CA*",77,"LED",4.5,653
"philips","50PUT7908/79",49,"LED",3,400
"philips","50PUT7908/75",49,"LED",3,400
"philips","55PUT7908/79",55,"LED",4,413
"philips","55PUT7908/75",55,"LED",4,413
"philips","65PUT7908/79",65,"LED",4,523
"philips","65PUT7908/75",65,"LED",4,523
"philips","75PUT8808/79",75,"LED",4.5,617
"philips","75PUT8808/75",75,"LED",4.5,617
"philips","75PUT7908/79",75,"LED",5,580
"philips","75PUT7908/75",75,"LED",5,580
"philips","55PUT8808/79",55,"LED",2.5,551
"philips","55PUT8808/75",55,"LED",2.5,551
"tcl","43P745",42,"LED",5,200
"tcl","50P745",49,"LED",6,212
"tcl","55P745",55,"LED",6,225
"tcl","65P745",64,"LED",6,315
"tcl","75P745",75,"LED",6,459
"philips","65PUT8808/79",65,"LED",4,574
"philips","65PUT8808/75",65,"LED",4,574
"jvc","AV-J243145A",24,"LED",5.5,70
"eko","K32HSW",32,"LED",3.5,180
"sony","XR-77A95L",77,"OLED",5.5,546
"lg","43UR781C0LL",43,"LED",4,269
"lg","43UR801C0SB",43,"LED",4,269
"lg","50UR781C0LL",49,"LED",4.5,287
"lg","50UR801C0SB",49,"LED",4.5,287
"lg","55UR781C0LL",55,"LED",4.5,357
"lg","55UR801C0SB",55,"LED",4.5,357
"lg","65UR781C0LL",65,"LED",4.5,466
"lg","65UR801C0SB",65,"LED",4.5,466
"lg","75UR801C0LJ",75,"LED",5,605
"lg","75UR801C0SB",75,"LED",5,605
"lg","86UR801C0LA",86,"LED",4,915
"lg","86UR801C0SB",86,"LED",4,915
"toshiba","43C350MP",43,"LED",5,214
"toshiba","50C350MP",50,"LED",5,269
"toshiba","55C350MP",55,"LED",6,269
"toshiba","65C350MP",65,"LED",6,333
"toshiba","75C350MP",75,"LED",6,489
"bauhn","ATV50UHDT-0823",49,"LCD",6,225
"jvc","LT-50N7145A",49,"LCD",3.5,376
"sylvox","KT16A0KGEA",16,"LED",4.5,58
"lg","65QNED866RE",65,"LED",5,459
"lg","75QNED866RE",75,"LED",5,550
"lg","86QNED866RE",86,"LED",5,754
"eko","K65USWQ2",65,"LED",5,462
"lg","43QNED75SRA",43,"LED",4,258
"lg","43QNED756RA",43,"LED",3.5,302
"lg","50QNED75SRA",49,"LED",5,265
"lg","50QNED756RA",49,"LED",5.5,251
"lg","55QNED75SRA",55,"LED",5,338
"lg","55QNED756RA",55,"LED",5,320
"lg","65QNED75SRA",65,"LED",5,419
"lg","65QNED756RA",65,"LED",5.5,400
"lg","75QNED75SRA",75,"LED",6,462
"lg","75QNED756RA",75,"LED",6,477
"chiq","U98F8TG",97,"LED",4,1233
"philips","55OLED708/75",55,"OLED",4,400
"philips","55OLED708/79",55,"OLED",4,400
"philips","65OLED708/75",65,"OLED",5,463
"philips","65OLED708/79",65,"OLED",5,463
"kogan","KALED32F98TA",31,"LED",6,104
"kogan","KALED32F98TB",31,"LED",6,104
"kogan","KALED32F98TC",31,"LED",6,104
"kogan","KALED32F98TD",31,"LED",6,104
"kogan","KALED32F98TE",31,"LED",6,104
"kogan","KALED40F98TA",39,"LED",6,149
"kogan","KALED40F98TB",39,"LED",6,149
"kogan","KALED40F98TC",39,"LED",6,149
"kogan","KALED40F98TD",39,"LED",6,149
"kogan","KALED40F98TE",39,"LED",6,149
"hisense","43A7KAU",43,"LED",4,259
"hisense","43A7KNZ",43,"LED",4,259
"hisense","55A7KAU",55,"LED",5.5,305
"hisense","55A7KNZ",55,"LED",5.5,305
"hisense","65A7KAU",65,"LED",5.5,399
"hisense","65A7KNZ",65,"LED",5.5,399
"hisense","75A7KAU",75,"LED",6,489
"hisense","75A7KNZ",75,"LED",6,489
"hisense","85A7KAU",85,"LED",5.5,696
"hisense","85A7KNZ",85,"LED",5.5,696
"hisense","55A7K series",55,"LED",5.5,305
"hisense","43A7K series",43,"LED",4,259
"hisense","65A7K series",65,"LED",5.5,399
"hisense","75A7K series",75,"LED",6,489
"hisense","85A7K series",85,"LED",5.5,696
"sylvox","OT43A2KEGC",43,"LED",2,397
"sylvox","OT55A2KEGC",55,"LED",2,651
"sylvox","OT65A2KEGC",65,"LED",2,902
"sylvox","RT22R3KECA",21,"LED",5,68
"sylvox","RT24R3KECA",24,"LED",5,79
"loewe","WE SEE 43",42,"LED",4,243
"loewe","C43",42,"LED",4,243
"loewe","LOEWE *43",42,"LED",4,243
"loewe","WE SEE 32",32,"LED",5,127
"loewe","BILD C 32",32,"LED",5,127
"loewe","LED 32",32,"LED",5,127
"loewe","WE SEE 55",55,"LED",5,309
"loewe","WE SEE 50",49,"LED",5.5,251
"tcl","85C845",85,"LED",2.5,1300
"samsung","LH43BECHLGKXXY",43,"LED",4,259
"samsung","LH43BECHLGSXNZ",43,"LED",4,259
"samsung","LH43BECHLG****",43,"LED",4,259
"samsung","LH55BECHLGSXNZ",55,"LED",5.5,299
"samsung","LH55BECHLG****",55,"LED",5.5,299
"samsung","LH55BECHLGKXXY",55,"LED",5.5,299
"samsung","LH75BECHLGKXXY",75,"LED",5.5,510
"samsung","LH75BECHLGSXNZ",75,"LED",5.5,510
"samsung","LH75BECHLG****",75,"LED",5.5,510
"samsung","LH65BECHLGKXXY",65,"LED",5,426
"samsung","LH65BECHLGSXNZ",65,"LED",5,426
"samsung","LH65BECHLG****",65,"LED",5,426
"samsung","LH50BECHLGKXXY",49,"LED",4.5,295
"samsung","LH50BECHLGSXNZ",49,"LED",4.5,295
"samsung","LH50BECHLG****",49,"LED",4.5,295
"kogan","KAQLED43XQ98JSTA",42,"LED",2.5,353
"kogan","KAQLED43XQ98JSTB",42,"LED",2.5,353
"kogan","KAQLED43XQ98JSTC",42,"LED",2.5,353
"kogan","KAQLED43XQ98JSTD",42,"LED",2.5,353
"kogan","KAQLED43XQ98JSTE",42,"LED",2.5,353
"kogan","KALED65U94TA",64,"LED",5.5,404
"kogan","KALED65U94TB",64,"LED",5.5,404
"kogan","KALED65U94TC",64,"LED",5.5,404
"kogan","KALED65U94TD",64,"LED",5.5,404
"kogan","KALED65U94TE",64,"LED",5.5,404
"hubbl glass","LT043A-04-FXTL",43,"LED",5,200
"hubbl glass","LT055A-04-FXTL",55,"LED",6,240
"jvc","LT-32ND35A2",32,"LED",4,150
"tcl","55C645",55,"LED",4,395
"tcl","85P745",85,"LED",5,732
"samsung","QA98QN990CW",98,"LED",3.5,1423
"samsung","QA50QE1CAS",49,"LED",5,280
"sylvox","RT32R3KECA",32,"LED",5,118
"tcl","40S5400A",39,"LED",5,180
"tcl","32S5400AF",31,"LED",5.5,110
"lg","OLED77M3PSA",77,"OLED",4,791
"lg","OLED83M3PSA",83,"OLED",4.5,776
"lg","OLED97M3PSA",97,"OLED",5,944
"blaupunkt","BP430FSG9700",43,"LED",5,212
"kogan","KALED75U94TA",75,"LED",5.5,546
"kogan","KALED75U94TB",75,"LED",5.5,546
"kogan","KALED75U94TC",75,"LED",5.5,546
"kogan","KALED75U94TD",75,"LED",5.5,546
"kogan","KALED75U94TE",75,"LED",5.5,546
"furrion","FDFD24D4D-H2",24,"LED",4.5,96
"kogan","KALED55U94TA",55,"LED",5.5,302
"kogan","KALED55U94TB",55,"LED",5.5,302
"kogan","KALED55U94TC",55,"LED",5.5,302
"kogan","KALED55U94TD",55,"LED",5.5,302
"kogan","KALED55U94TE",55,"LED",5.5,302
"kogan","KAQLED98XQ98JSTA",98,"LED",4,1233
"kogan","KAQLED98XQ98JSTB",98,"LED",4,1233
"kogan","KAQLED98XQ98JSTC",98,"LED",4,1233
"kogan","KAQLED98XQ98JSTD",98,"LED",4,1233
"kogan","KAQLED98XQ98JSTE",98,"LED",4,1233
"kogan","KALED50U94TA",49,"LED",5,276
"kogan","KALED50U94TB",49,"LED",5,276
"kogan","KALED50U94TC",49,"LED",5,276
"kogan","KALED50U94TD",49,"LED",5,276
"kogan","KALED50U94TE",49,"LED",5,276
"lg","43UM767H0LD",43,"LED",6,159
"lg","50UM767H0LD",49,"LED",7,167
"lg","55UM767H0LD",55,"LED",7,218
"lg","65UM767H0LD",65,"LED",7,240
"lg","75UM767H0LD",75,"LED",8,258
"hisense","55U7KAU",55,"LED",5,339
"hisense","55U7KNZ",55,"LED",5,339
"hisense","65U7KAU",65,"LED",5,459
"hisense","65U7KNZ",65,"LED",5,459
"hisense","75U7KAU",75,"LED",5,612
"hisense","75U7KNZ",75,"LED",5,612
"hisense","85U7KAU",85,"LED",4.5,859
"hisense","85U7KNZ",85,"LED",4.5,859
"hisense","55U7K series",55,"LED",5,339
"hisense","65U7K series",65,"LED",5,459
"hisense","75U7K series",75,"LED",5,612
"hisense","85U7K series",85,"LED",4.5,859
"thomson","STVLED43FHDB",43,"LED",6,162
"kogan","KALED55R93STA",55,"LED",5.5,302
"kogan","KALED55R93STB",55,"LED",5.5,302
"kogan","KALED55R93STC",55,"LED",5.5,302
"kogan","KALED55R93STD",55,"LED",5.5,302
"kogan","KALED55R93STE",55,"LED",5.5,302
"kogan","KALED50R93STA",49,"LED",5,276
"kogan","KALED50R93STB",49,"LED",5,276
"kogan","KALED50R93STC",49,"LED",5,276
"kogan","KALED50R93STD",49,"LED",5,276
"kogan","KALED50R93STE",49,"LED",5,276
"toshiba","55Z870MP",55,"LED",3.5,459
"toshiba","65Z870MP",65,"LED",4.5,520
"toshiba","75Z870MP",75,"LED",4,764
"samsung","QA55QE1CAS",55,"LED",5.5,302
"samsung","QA75QE1CAW",75,"LED",6,478
"samsung","QA75QE1CAS",75,"LED",6,478
"samsung","QA75QE1CA*",75,"LED",6,478
"kogan","KALED22F5ZA",22,"LCD",3.5,95
"kogan","KALED22F5ZB",22,"LCD",3.5,95
"kogan","KALED22F5ZC",22,"LCD",3.5,95
"kogan","KALED22F5ZD",22,"LCD",3.5,95
"lg","43UQ7050PSA",43,"LED",3.5,273
"kogan","KALED22F5Z*",22,"LCD",3.5,95
"lg","50UQ7050PSA",50,"LED",4.5,305
"lg","55UQ7050PSA",55,"LED",5,331
"blaupunkt","BP50WOS2",50,"LED",4,330
"englaon","LED24M40",24,"LED",5.5,70
"englaon","LED24M80",24,"LED",5,78
"englaon","LED24X80",24,"LED",5,78
"englaon","24in Smart TV",24,"LED",5,78
"samsung","QA77S89CAW",77,"LED",4.5,653
"englaon","LED24M50",24,"LED",4.5,95
"englaon","LED32M50",32,"LED",4,163
"toshiba","75Z670MP",75,"LED",5,575
"toshiba","65Z670MP",65,"LED",5,465
"toshiba","55Z670MP",55,"LED",5,341
"philips","32PHT6918/79",32,"LED",6,105
"philips","43PUT7908/75",42,"LED",3,334
"chiq","L32G7PG",31,"LED",5.5,116
"chiq","L40G7PG",39,"LED",5,189
"chiq","U75F8TG",75,"LED",5.5,532
"samsung","QA98Q80CAW",98,"LED",4.5,1058
"samsung","QA98Q80CAS",98,"LED",4.5,1058
"samsung","QA98Q80CA*",98,"LED",4.5,1058
"kogan","KALED43U94VA",43,"LED",4.5,221
"kogan","KALED43U94VB",43,"LED",4.5,221
"kogan","KALED43U94VC",43,"LED",4.5,221
"kogan","KALED43U94V*",43,"LED",4.5,221
"eko","K70USW2",70,"LCD",5,532
"hisense","32A4KAU",32,"LED",6,93
"hisense","40A4KAU",40,"LED",7,121
"hisense","65U8KAU",65,"LED",4.5,520
"hisense","65U8KNZ",65,"LED",4.5,520
"hisense","75U8KAU",75,"LED",4.5,639
"hisense","75U8KNZ",75,"LED",4.5,639
"hisense","65U8K series",65,"LED",4.5,520
"hisense","75U8K series",75,"LED",4.5,639
"ffalcon","FF32S53",31,"LED",5.5,110
"ffalcon","FF40S53",39,"LED",5,180
"ffalcon","FF50U63",49,"LED",6,204
"ffalcon","FF55U63",55,"LED",6,250
"chiq","U43G7PG",42,"LED",5,214
"chiq","U50G7PG",49,"LED",5,276
"chiq","U55G7PG",55,"LED",5,320
"chiq","U58G7PG",57,"LED",5,349
"chiq","U65QM8VG",64,"LED",4,579
"kodak","KD65WOS2",65,"LED",6,367
"philips","50PUT7428/79",49,"LED",5,269
"philips","65PUT7428/79",65,"LED",5.5,409
"kogan","KALED60U93NA",60,"LCD",5,405
"kogan","KALED60U93NB",60,"LCD",5,405
"kogan","*60*",60,"LCD",5,405
"konka","KDE40RR314FANT",40,"LED",5,189
"konka","KDE40RR315ANT",40,"LED",5,189
"kogan","KALED40R93STA",39,"LED",6,149
"kogan","KALED40R93STB",39,"LED",6,149
"kogan","KALED40R93STC",39,"LED",6,149
"kogan","KALED40R93STD",39,"LED",6,149
"kogan","KALED40R93STE",39,"LED",6,149
"konka","UDE55QR314FANT",55,"LED",5,341
"konka","UDE55QR315ANT",55,"LED",5,341
"konka","KDE32RR314FANT-5",32,"LED",5,131
"konka","KDE32RR315ANT",32,"LED",5,131
"toshiba","85Z670MP",85,"LED",4,975
"konka","UDE50QR314FANT",50,"LED",5,285
"konka","UDE50QR315ANT",50,"LED",5,285
"kogan","KALED60U93NC",60,"LCD",5,405
"kogan","KALED60U93ND",60,"LCD",5,405
"kogan","D60S218-U-T2-W",60,"LCD",5,405
"samsung","QA83S90CAE",83,"LED",5,704
"samsung","QA83S**CA*",83,"LED",5,704
"samsung","QA83S89CAW",83,"LED",5,704
"samsung","QA83S89CAS",83,"LED",5,704
"hisense","55U6KAU",55,"LED",5,339
"hisense","55U6KNZ",55,"LED",5,339
"hisense","65U6KAU",65,"LED",4,555
"hisense","65U6KNZ",65,"LED",4,555
"hisense","75U6KAU",75,"LED",5,599
"hisense","75U6KNZ",75,"LED",5,599
"hisense","55U6K series",55,"LED",5,339
"hisense","65U6K series",65,"LED",4,555
"hisense","75U6K series",75,"LED",5,599
"blaupunkt","BP240HSG9800",24,"LCD",5,78
"philips","55PUT7428/79",55,"LED",5,321
"philips","43PUT7428/79",42,"LED",3,327
"philips","43PFT6918/79",42,"LED",6,155
"tavice","65DF",65,"LCD",4.5,477
"kodak","KD65G11",64,"LCD",6,358
"bauhn","ATV40FHDG-1123",39,"LED",6,148
"jvc","AV-J323142A",32,"LCD",4.5,145
"ffalcon","FF65U63",64,"LED",6,327
"ffalcon","FF75U63",75,"LED",5.5,500
"ffalcon","FF43U63",42,"LED",5.5,178
"samsung","QA65QE1CAW",65,"LED",5.5,412
"samsung","QA65QE1CAS",65,"LED",5.5,412
"samsung","QA65QE1CA*",65,"LED",5.5,412
"tcl","50C845",49,"LED",3.5,390
"eko","K400FSG",40,"LED",4.5,210
"eko","K240HGT",24,"LCD",5,78
"kogan","KALED65R94KA",65,"LED",6,372
"kogan","KALED65R94KB",65,"LED",6,372
"kogan","KALED65R94KC",65,"LED",6,372
"kogan","KALED65R94KD",65,"LED",6,372
"kogan","KALED65R94K*",65,"LED",6,372
"hisense","75UXAU",75,"LED",4,719
"hisense","85UXAU",85,"LED",5,780
"hisense","85UXNZ",85,"LED",5,780
"hisense","70A6KAU",70,"LED",6,415
"hisense","58A6KAU",58,"LED",6,299
"hisense","75UXNZ",75,"LED",4,719
"hisense","75UX series",75,"LED",4,719
"hisense","85UX series",85,"LED",5,780
"linsar","LS86UHDNF23",86,"LCD",6,630
"svision","SC32HSG",31,"LED",5,130
"akai","AK6522S7TZN",65,"LCD",6,320
"tcl","98C845",97,"LED",5.5,890
"jvc","AV-J987145A",98,"LED",5.5,872
"bauhn","ATV70UHDW-0923",70,"LCD",6,395
"bauhn","ATV70UHDW-1123",70,"LCD",6,395
"akai","AK2422S7WOS",24,"LED",6,60
"akai","AK24**S7WOS",24,"LED",6,60
"akai","AK2423S7WOS",24,"LED",6,60
"blaupunkt","BP4000HDV7100",40,"LCD",5,181
"samsung","UA85CU7000S",85,"LED",6,532
"samsung","UA85CU7100S",85,"LED",6,532
"samsung","UA85CU7*00S",85,"LED",6,532
"samsung","UA43CU7000S",43,"LED",4,259
"samsung","UA43CU7100S",43,"LED",4,259
"samsung","UA43CU7*00S",43,"LED",4,259
"samsung","UA65CU7000S",65,"LED",5,426
"samsung","UA65CU7100S",65,"LED",5,426
"samsung","UA65CU7*00S",65,"LED",5,426
"samsung","UA75CU7000S",75,"LED",5.5,510
"samsung","UA75CU7100S",75,"LED",5.5,510
"samsung","UA75CU7*00S",75,"LED",5.5,510
"samsung","UA50CU7000S",49,"LED",4.5,295
"samsung","UA50CU7100S",49,"LED",4.5,295
"samsung","UA50CU7*00S",49,"LED",4.5,295
"samsung","UA55CU7000S",55,"LED",5.5,299
"samsung","UA55CU7100S",55,"LED",5.5,299
